50238534,14159012,O,158450.09,1995-11-06,"1-URGENT",Clerk#000087838,0, slyly silent requests. regular foxes sleep
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197666,12574966,F,179634.61,1993-04-24,"3-MEDIUM",Clerk#000082647,0,ounts. quickly regular accounts thrash furi
50218273,2685748,O,78672.64,1996-01-18,"1-URGENT",Clerk#000087231,0,"structions boost regular, express requests. pending, final depos"
50238534,14159012,O,158450.09,1995-11-06,"1-URGENT",Clerk#000087838,0, slyly silent requests. regular foxes sleep
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197666,12574966,F,179634.61,1993-04-24,"3-MEDIUM",Clerk#000082647,0,ounts. quickly regular accounts thrash furi
50218273,2685748,O,78672.64,1996-01-18,"1-URGENT",Clerk#000087231,0,"structions boost regular, express requests. pending, final depos"
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218275,13635641,F,201447.37,1994-09-28,"4-NOT SPECIFIED",Clerk#000038576,0,"aggle slyly. final, bold pinto beans use carefully pending "
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218275,13635641,F,201447.37,1994-09-28,"4-NOT SPECIFIED",Clerk#000038576,0,"aggle slyly. final, bold pinto beans use carefully pending "
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218275,13635641,F,201447.37,1994-09-28,"4-NOT SPECIFIED",Clerk#000038576,0,"aggle slyly. final, bold pinto beans use carefully pending "
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258946,14804224,O,360288.94,1995-05-16,"1-URGENT",Clerk#000086222,0,its nag slyly. bold foxes haggle carefully. qu
50279367,9816983,O,299156.86,1998-01-31,"4-NOT SPECIFIED",Clerk#000064735,0,lyly ironic deposits. qu
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218275,13635641,F,201447.37,1994-09-28,"4-NOT SPECIFIED",Clerk#000038576,0,"aggle slyly. final, bold pinto beans use carefully pending "
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258947,9581017,F,146368.24,1993-12-03,"2-HIGH",Clerk#000019198,0,al accounts haggle around the slyly ironic packages.
50279392,9028426,F,205199.96,1995-02-23,"1-URGENT",Clerk#000096387,0,y silent dependencies snooze quickly. slyly express packa
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218275,13635641,F,201447.37,1994-09-28,"4-NOT SPECIFIED",Clerk#000038576,0,"aggle slyly. final, bold pinto beans use carefully pending "
50238535,10513021,O,340267.79,1997-12-07,"1-URGENT",Clerk#000087100,0,odolites kindle. even plat
50258947,9581017,F,146368.24,1993-12-03,"2-HIGH",Clerk#000019198,0,al accounts haggle around the slyly ironic packages.
50279392,9028426,F,205199.96,1995-02-23,"1-URGENT",Clerk#000096387,0,y silent dependencies snooze quickly. slyly express packa
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238560,7318957,F,177797.75,1992-06-09,"4-NOT SPECIFIED",Clerk#000084988,0,"structions lose carefully unusual, pending dependencies. ironic pack"
50258947,9581017,F,146368.24,1993-12-03,"2-HIGH",Clerk#000019198,0,al accounts haggle around the slyly ironic packages.
50279392,9028426,F,205199.96,1995-02-23,"1-URGENT",Clerk#000096387,0,y silent dependencies snooze quickly. slyly express packa
50197667,12448228,F,322947.92,1993-02-20,"5-LOW",Clerk#000034069,0,g foxes among the permanent asymptotes wake after the unusua
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238560,7318957,F,177797.75,1992-06-09,"4-NOT SPECIFIED",Clerk#000084988,0,"structions lose carefully unusual, pending dependencies. ironic pack"
50258947,9581017,F,146368.24,1993-12-03,"2-HIGH",Clerk#000019198,0,al accounts haggle around the slyly ironic packages.
50279392,9028426,F,205199.96,1995-02-23,"1-URGENT",Clerk#000096387,0,y silent dependencies snooze quickly. slyly express packa
50197668,12362878,F,199726.39,1993-05-05,"5-LOW",Clerk#000086785,0,ckly pending packages wake slyly regular packages. c
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238560,7318957,F,177797.75,1992-06-09,"4-NOT SPECIFIED",Clerk#000084988,0,"structions lose carefully unusual, pending dependencies. ironic pack"
50258948,3144509,O,186909.05,1996-01-26,"3-MEDIUM",Clerk#000046411,0,"mpress furiously. even, unusual requests after the carefull"
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197668,12362878,F,199726.39,1993-05-05,"5-LOW",Clerk#000086785,0,ckly pending packages wake slyly regular packages. c
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238560,7318957,F,177797.75,1992-06-09,"4-NOT SPECIFIED",Clerk#000084988,0,"structions lose carefully unusual, pending dependencies. ironic pack"
50258948,3144509,O,186909.05,1996-01-26,"3-MEDIUM",Clerk#000046411,0,"mpress furiously. even, unusual requests after the carefull"
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197668,12362878,F,199726.39,1993-05-05,"5-LOW",Clerk#000086785,0,ckly pending packages wake slyly regular packages. c
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238562,10401671,F,133623.82,1994-10-15,"5-LOW",Clerk#000067760,0,l packages haggle furio
50258948,3144509,O,186909.05,1996-01-26,"3-MEDIUM",Clerk#000046411,0,"mpress furiously. even, unusual requests after the carefull"
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197668,12362878,F,199726.39,1993-05-05,"5-LOW",Clerk#000086785,0,ckly pending packages wake slyly regular packages. c
50218276,4207105,O,382431.18,1996-07-24,"1-URGENT",Clerk#000032547,0,t blithely slyly regul
50238562,10401671,F,133623.82,1994-10-15,"5-LOW",Clerk#000067760,0,l packages haggle furio
50258948,3144509,O,186909.05,1996-01-26,"3-MEDIUM",Clerk#000046411,0,"mpress furiously. even, unusual requests after the carefull"
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197669,2866286,F,135581.40,1994-11-08,"4-NOT SPECIFIED",Clerk#000082651,0,ully after the quickly special packages. f
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238562,10401671,F,133623.82,1994-10-15,"5-LOW",Clerk#000067760,0,l packages haggle furio
50258948,3144509,O,186909.05,1996-01-26,"3-MEDIUM",Clerk#000046411,0,"mpress furiously. even, unusual requests after the carefull"
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197669,2866286,F,135581.40,1994-11-08,"4-NOT SPECIFIED",Clerk#000082651,0,ully after the quickly special packages. f
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238562,10401671,F,133623.82,1994-10-15,"5-LOW",Clerk#000067760,0,l packages haggle furio
50258949,4748125,O,174445.83,1997-09-01,"5-LOW",Clerk#000014445,0,"gular theodolites. idle, regular tithes sleep slyly about the blithely "
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197669,2866286,F,135581.40,1994-11-08,"4-NOT SPECIFIED",Clerk#000082651,0,ully after the quickly special packages. f
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238562,10401671,F,133623.82,1994-10-15,"5-LOW",Clerk#000067760,0,l packages haggle furio
50258949,4748125,O,174445.83,1997-09-01,"5-LOW",Clerk#000014445,0,"gular theodolites. idle, regular tithes sleep slyly about the blithely "
50279393,750749,F,207669.83,1992-05-13,"4-NOT SPECIFIED",Clerk#000070547,0,r instructions detect about the slyly unusual somas. fl
50197671,6922354,O,171360.01,1998-07-17,"4-NOT SPECIFIED",Clerk#000082152,0,ets sleep pending ideas. ideas boost furiously busy foxes. doggedly final din
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238564,6215734,F,97215.94,1992-07-01,"4-NOT SPECIFIED",Clerk#000095237,0,ironic requests are. bold foxes 
50258949,4748125,O,174445.83,1997-09-01,"5-LOW",Clerk#000014445,0,"gular theodolites. idle, regular tithes sleep slyly about the blithely "
50279394,2829596,F,98410.53,1994-07-09,"2-HIGH",Clerk#000076275,0, of the furiously final account
50197671,6922354,O,171360.01,1998-07-17,"4-NOT SPECIFIED",Clerk#000082152,0,ets sleep pending ideas. ideas boost furiously busy foxes. doggedly final din
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238564,6215734,F,97215.94,1992-07-01,"4-NOT SPECIFIED",Clerk#000095237,0,ironic requests are. bold foxes 
50258949,4748125,O,174445.83,1997-09-01,"5-LOW",Clerk#000014445,0,"gular theodolites. idle, regular tithes sleep slyly about the blithely "
50279394,2829596,F,98410.53,1994-07-09,"2-HIGH",Clerk#000076275,0, of the furiously final account
50197671,6922354,O,171360.01,1998-07-17,"4-NOT SPECIFIED",Clerk#000082152,0,ets sleep pending ideas. ideas boost furiously busy foxes. doggedly final din
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238564,6215734,F,97215.94,1992-07-01,"4-NOT SPECIFIED",Clerk#000095237,0,ironic requests are. bold foxes 
50258950,1736786,F,164862.61,1993-09-03,"5-LOW",Clerk#000063960,0,kly unusual dependencies
50279394,2829596,F,98410.53,1994-07-09,"2-HIGH",Clerk#000076275,0, of the furiously final account
50197671,6922354,O,171360.01,1998-07-17,"4-NOT SPECIFIED",Clerk#000082152,0,ets sleep pending ideas. ideas boost furiously busy foxes. doggedly final din
50218278,9395512,O,352154.62,1996-09-09,"4-NOT SPECIFIED",Clerk#000034837,0,theodolites maintain blithely bold deposits. slyly ironic 
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258950,1736786,F,164862.61,1993-09-03,"5-LOW",Clerk#000063960,0,kly unusual dependencies
50279394,2829596,F,98410.53,1994-07-09,"2-HIGH",Clerk#000076275,0, of the furiously final account
50197671,6922354,O,171360.01,1998-07-17,"4-NOT SPECIFIED",Clerk#000082152,0,ets sleep pending ideas. ideas boost furiously busy foxes. doggedly final din
50218279,5366701,O,126368.70,1996-07-24,"2-HIGH",Clerk#000092209,0,instructions are accounts. quickly regular pint
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258951,157033,O,208144.83,1996-05-27,"1-URGENT",Clerk#000072448,0,furiously quickly special packages. 
50279394,2829596,F,98410.53,1994-07-09,"2-HIGH",Clerk#000076275,0, of the furiously final account
50197696,3978331,O,79078.44,1997-07-04,"2-HIGH",Clerk#000020689,0,hroughout the furiou
50218279,5366701,O,126368.70,1996-07-24,"2-HIGH",Clerk#000092209,0,instructions are accounts. quickly regular pint
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258951,157033,O,208144.83,1996-05-27,"1-URGENT",Clerk#000072448,0,furiously quickly special packages. 
50279396,441650,F,121564.39,1992-12-31,"3-MEDIUM",Clerk#000067173,0,sits. carefully quick accounts haggle. final requests nag
50197696,3978331,O,79078.44,1997-07-04,"2-HIGH",Clerk#000020689,0,hroughout the furiou
50218279,5366701,O,126368.70,1996-07-24,"2-HIGH",Clerk#000092209,0,instructions are accounts. quickly regular pint
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258951,157033,O,208144.83,1996-05-27,"1-URGENT",Clerk#000072448,0,furiously quickly special packages. 
50279396,441650,F,121564.39,1992-12-31,"3-MEDIUM",Clerk#000067173,0,sits. carefully quick accounts haggle. final requests nag
50197696,3978331,O,79078.44,1997-07-04,"2-HIGH",Clerk#000020689,0,hroughout the furiou
50218304,3122884,F,230416.22,1993-03-31,"3-MEDIUM",Clerk#000041398,0,pinto beans use slyly against the closely quiet packages. blithely un
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258951,157033,O,208144.83,1996-05-27,"1-URGENT",Clerk#000072448,0,furiously quickly special packages. 
50279396,441650,F,121564.39,1992-12-31,"3-MEDIUM",Clerk#000067173,0,sits. carefully quick accounts haggle. final requests nag
50197696,3978331,O,79078.44,1997-07-04,"2-HIGH",Clerk#000020689,0,hroughout the furiou
50218304,3122884,F,230416.22,1993-03-31,"3-MEDIUM",Clerk#000041398,0,pinto beans use slyly against the closely quiet packages. blithely un
50238565,7821232,O,193938.05,1995-09-28,"1-URGENT",Clerk#000044116,0, final requests across the blithely ironic 
50258951,157033,O,208144.83,1996-05-27,"1-URGENT",Clerk#000072448,0,furiously quickly special packages. 
50279398,7794355,F,129602.01,1993-01-02,"5-LOW",Clerk#000058253,0,ackages was fluffily across the slyly final accounts. unusual packages slee
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218304,3122884,F,230416.22,1993-03-31,"3-MEDIUM",Clerk#000041398,0,pinto beans use slyly against the closely quiet packages. blithely un
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258977,10907194,F,164877.48,1992-03-10,"1-URGENT",Clerk#000003557,0,ct quickly. carefully regular packages cajole about the blithely final depe
50279398,7794355,F,129602.01,1993-01-02,"5-LOW",Clerk#000058253,0,ackages was fluffily across the slyly final accounts. unusual packages slee
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218304,3122884,F,230416.22,1993-03-31,"3-MEDIUM",Clerk#000041398,0,pinto beans use slyly against the closely quiet packages. blithely un
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258977,10907194,F,164877.48,1992-03-10,"1-URGENT",Clerk#000003557,0,ct quickly. carefully regular packages cajole about the blithely final depe
50279398,7794355,F,129602.01,1993-01-02,"5-LOW",Clerk#000058253,0,ackages was fluffily across the slyly final accounts. unusual packages slee
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218304,3122884,F,230416.22,1993-03-31,"3-MEDIUM",Clerk#000041398,0,pinto beans use slyly against the closely quiet packages. blithely un
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258977,10907194,F,164877.48,1992-03-10,"1-URGENT",Clerk#000003557,0,ct quickly. carefully regular packages cajole about the blithely final depe
50279398,7794355,F,129602.01,1993-01-02,"5-LOW",Clerk#000058253,0,ackages was fluffily across the slyly final accounts. unusual packages slee
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218305,1282732,F,109253.34,1992-07-20,"5-LOW",Clerk#000069767,0,". even, regular ideas sleep. fluffily regular "
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258978,2176378,O,89172.93,1997-09-01,"1-URGENT",Clerk#000075569,0,eans. slyly ironic pinto beans x-ray quickly according to 
50279398,7794355,F,129602.01,1993-01-02,"5-LOW",Clerk#000058253,0,ackages was fluffily across the slyly final accounts. unusual packages slee
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218305,1282732,F,109253.34,1992-07-20,"5-LOW",Clerk#000069767,0,". even, regular ideas sleep. fluffily regular "
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258978,2176378,O,89172.93,1997-09-01,"1-URGENT",Clerk#000075569,0,eans. slyly ironic pinto beans x-ray quickly according to 
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218305,1282732,F,109253.34,1992-07-20,"5-LOW",Clerk#000069767,0,". even, regular ideas sleep. fluffily regular "
50238567,12621515,F,255353.16,1993-08-13,"2-HIGH",Clerk#000092899,0, accounts are. pending courts serve fluffily along the special ideas. expre
50258978,2176378,O,89172.93,1997-09-01,"1-URGENT",Clerk#000075569,0,eans. slyly ironic pinto beans x-ray quickly according to 
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197699,5280094,O,209550.72,1995-09-30,"2-HIGH",Clerk#000096186,0, furiously final asymptotes sh
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258979,8366266,O,78834.55,1996-08-17,"5-LOW",Clerk#000079723,0,e furiously. pinto beans
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258979,8366266,O,78834.55,1996-08-17,"5-LOW",Clerk#000079723,0,e furiously. pinto beans
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258980,1818133,O,108469.40,1995-08-17,"3-MEDIUM",Clerk#000096683,0, dependencies nag blithely with the blit
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258980,1818133,O,108469.40,1995-08-17,"3-MEDIUM",Clerk#000096683,0, dependencies nag blithely with the blit
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258980,1818133,O,108469.40,1995-08-17,"3-MEDIUM",Clerk#000096683,0, dependencies nag blithely with the blit
50279399,4709017,F,252006.34,1993-04-04,"4-NOT SPECIFIED",Clerk#000045359,0," regular, ironic foxes promise into the quickly even excuses."
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238592,14796049,O,195337.23,1995-09-22,"3-MEDIUM",Clerk#000052456,0,c packages engage carefully slyly regular depo
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279424,4446442,O,215135.03,1996-04-26,"2-HIGH",Clerk#000040972,0, requests. even requests use carefully. furiously even pains wake
50197700,2523974,O,241686.91,1996-11-20,"4-NOT SPECIFIED",Clerk#000091134,0,sits wake furiously regular requests.
50218307,3938308,F,274636.26,1995-02-07,"5-LOW",Clerk#000060586,0,"nal somas use ironic, regular foxes. blithely quiet request"
50238593,7171300,F,87766.72,1994-12-21,"2-HIGH",Clerk#000025115,0,ely regular dependencies sleep among the silent deposits. slyly final accoun
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279424,4446442,O,215135.03,1996-04-26,"2-HIGH",Clerk#000040972,0, requests. even requests use carefully. furiously even pains wake
50197701,421310,F,88885.61,1992-02-28,"1-URGENT",Clerk#000082969,0,riously ironic theodolites wake. furiously final requests use furiousl
50218310,1234216,F,142677.95,1995-01-16,"3-MEDIUM",Clerk#000043880,0,posits are fluffily quickly special packages. slyly bold sheaves sleep i
50238593,7171300,F,87766.72,1994-12-21,"2-HIGH",Clerk#000025115,0,ely regular dependencies sleep among the silent deposits. slyly final accoun
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279424,4446442,O,215135.03,1996-04-26,"2-HIGH",Clerk#000040972,0, requests. even requests use carefully. furiously even pains wake
50197701,421310,F,88885.61,1992-02-28,"1-URGENT",Clerk#000082969,0,riously ironic theodolites wake. furiously final requests use furiousl
50218310,1234216,F,142677.95,1995-01-16,"3-MEDIUM",Clerk#000043880,0,posits are fluffily quickly special packages. slyly bold sheaves sleep i
50238594,3025187,O,202992.31,1997-11-12,"2-HIGH",Clerk#000096806,0,lms sublate blithely. carefully regular sentiments integrate along the sl
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279424,4446442,O,215135.03,1996-04-26,"2-HIGH",Clerk#000040972,0, requests. even requests use carefully. furiously even pains wake
50197701,421310,F,88885.61,1992-02-28,"1-URGENT",Clerk#000082969,0,riously ironic theodolites wake. furiously final requests use furiousl
50218310,1234216,F,142677.95,1995-01-16,"3-MEDIUM",Clerk#000043880,0,posits are fluffily quickly special packages. slyly bold sheaves sleep i
50238594,3025187,O,202992.31,1997-11-12,"2-HIGH",Clerk#000096806,0,lms sublate blithely. carefully regular sentiments integrate along the sl
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279424,4446442,O,215135.03,1996-04-26,"2-HIGH",Clerk#000040972,0, requests. even requests use carefully. furiously even pains wake
50197703,13057079,O,240021.31,1997-03-13,"2-HIGH",Clerk#000019914,0,"counts against the even, even t"
50218336,643963,F,192353.30,1992-10-22,"1-URGENT",Clerk#000030041,0,ithes haggle. daring ideas wake fluffily carefully regular acco
50238594,3025187,O,202992.31,1997-11-12,"2-HIGH",Clerk#000096806,0,lms sublate blithely. carefully regular sentiments integrate along the sl
50258981,2356631,O,215771.98,1998-06-18,"2-HIGH",Clerk#000041964,0,across the regular theodo
50279425,1349972,F,213173.64,1992-06-11,"2-HIGH",Clerk#000009542,0,ate alongside of the blithely unusual deposi
50197703,13057079,O,240021.31,1997-03-13,"2-HIGH",Clerk#000019914,0,"counts against the even, even t"
50218336,643963,F,192353.30,1992-10-22,"1-URGENT",Clerk#000030041,0,ithes haggle. daring ideas wake fluffily carefully regular acco
50238594,3025187,O,202992.31,1997-11-12,"2-HIGH",Clerk#000096806,0,lms sublate blithely. carefully regular sentiments integrate along the sl
50258982,7892330,O,228079.48,1995-07-15,"5-LOW",Clerk#000081371,0,s. express excuses nag about th
50279425,1349972,F,213173.64,1992-06-11,"2-HIGH",Clerk#000009542,0,ate alongside of the blithely unusual deposi
50197703,13057079,O,240021.31,1997-03-13,"2-HIGH",Clerk#000019914,0,"counts against the even, even t"
50218336,643963,F,192353.30,1992-10-22,"1-URGENT",Clerk#000030041,0,ithes haggle. daring ideas wake fluffily carefully regular acco
50238594,3025187,O,202992.31,1997-11-12,"2-HIGH",Clerk#000096806,0,lms sublate blithely. carefully regular sentiments integrate along the sl
50258982,7892330,O,228079.48,1995-07-15,"5-LOW",Clerk#000081371,0,s. express excuses nag about th
50279425,1349972,F,213173.64,1992-06-11,"2-HIGH",Clerk#000009542,0,ate alongside of the blithely unusual deposi
50197703,13057079,O,240021.31,1997-03-13,"2-HIGH",Clerk#000019914,0,"counts against the even, even t"
50218336,643963,F,192353.30,1992-10-22,"1-URGENT",Clerk#000030041,0,ithes haggle. daring ideas wake fluffily carefully regular acco
50238595,9314884,O,101382.76,1996-02-02,"5-LOW",Clerk#000003010,0,osits sleep carefully sl
50258982,7892330,O,228079.48,1995-07-15,"5-LOW",Clerk#000081371,0,s. express excuses nag about th
50279425,1349972,F,213173.64,1992-06-11,"2-HIGH",Clerk#000009542,0,ate alongside of the blithely unusual deposi
50197728,322879,F,215960.14,1993-07-25,"1-URGENT",Clerk#000080833,0,ironic accounts are 
