50244646,9859776,109786,1,28.00,48587.84,0.09,0.07,A,F,1995-06-01,1995-07-08,1995-06-12,TAKE BACK RETURN,TRUCK,eas at the 
50258948,8840019,840020,4,48.00,46011.36,0.01,0.00,N,O,1996-04-15,1996-04-17,1996-05-09,DELIVER IN PERSON,AIR,fully. carefully re
50230464,14156736,406751,2,7.00,12544.21,0.03,0.05,R,F,1993-11-05,1993-11-05,1993-11-19,NONE,REG AIR,"t the bold, ironic ideas. slyly speci"
50289700,8595809,345834,2,33.00,62844.54,0.02,0.08,R,F,1992-11-28,1993-01-11,1992-12-08,NONE,AIR,"ruthless excuses. ironic, unusual "
50261190,14380346,380347,2,25.00,35640.75,0.08,0.08,R,F,1994-04-07,1994-04-02,1994-04-28,DELIVER IN PERSON,REG AIR,"ress, final deposits. sl"
50246627,13149061,399075,2,29.00,32172.89,0.00,0.08,N,O,1997-01-02,1997-01-28,1997-01-14,DELIVER IN PERSON,AIR,yly according to t
50261058,3712572,712573,5,3.00,4753.17,0.10,0.06,A,F,1994-12-19,1994-12-05,1995-01-04,COLLECT COD,TRUCK, dolphins. blithely regular ideas
50232517,7935949,685971,1,14.00,27783.70,0.10,0.05,R,F,1994-11-11,1995-01-10,1994-12-04,DELIVER IN PERSON,RAIL,ct furiously regular ideas. regular accou
50291812,1143337,143338,1,21.00,28985.88,0.00,0.00,A,F,1992-09-23,1992-08-28,1992-09-30,NONE,AIR,s. carefully even deposits nag quick
50265283,16126522,626555,7,8.00,12381.76,0.04,0.00,N,O,1997-12-03,1997-11-12,1997-12-08,COLLECT COD,TRUCK, cajole against the caref
50248736,146352,396353,2,15.00,20975.25,0.10,0.07,R,F,1992-06-28,1992-07-18,1992-07-27,TAKE BACK RETURN,FOB,riously silent 
50263078,18624654,374709,3,45.00,70997.40,0.09,0.05,N,O,1997-12-25,1997-10-08,1998-01-22,COLLECT COD,RAIL,ments nag. s
50234534,19219765,969823,6,27.00,45462.60,0.02,0.02,R,F,1995-03-08,1995-01-17,1995-03-27,DELIVER IN PERSON,FOB,arefully final ideas.
50193763,13663317,663318,6,35.00,44787.05,0.05,0.03,R,F,1992-11-20,1992-12-06,1992-11-26,COLLECT COD,AIR,ronic theodolites. regular 
50267334,13736753,486793,4,16.00,28625.12,0.01,0.01,R,F,1992-08-27,1992-08-05,1992-09-24,COLLECT COD,FOB,foxes unwind quickly about t
50250784,2531538,31543,5,11.00,17263.51,0.10,0.08,A,F,1995-03-26,1995-03-10,1995-04-05,COLLECT COD,TRUCK,ccording to the ironic f
50265127,14585206,585207,4,24.00,30971.52,0.06,0.04,A,F,1995-03-01,1995-03-10,1995-03-06,NONE,AIR,s. blithely ironic deposits are alongside
50236551,57493,307494,1,48.00,69623.52,0.00,0.05,N,O,1998-02-20,1998-04-06,1998-02-26,NONE,AIR,ajole quickly according to the fl
50195778,1908492,158494,2,37.00,55514.80,0.02,0.00,N,O,1998-08-09,1998-09-06,1998-09-04,DELIVER IN PERSON,REG AIR,slyly bold requests nag fu
50269377,14711843,961858,4,13.00,24103.43,0.01,0.05,A,F,1994-12-25,1994-10-27,1994-12-30,TAKE BACK RETURN,SHIP,ccording to the fluffily b
50252772,14100960,350975,5,44.00,86251.44,0.01,0.04,A,F,1992-07-08,1992-07-25,1992-07-23,DELIVER IN PERSON,FOB, courts cajole
50267203,15575414,325460,4,22.00,32750.08,0.01,0.01,N,O,1996-04-27,1996-02-20,1996-05-18,NONE,TRUCK, final platelets. ironic depo
50238592,18428056,428057,6,4.00,3932.52,0.07,0.04,N,O,1995-10-31,1995-10-24,1995-11-05,DELIVER IN PERSON,MAIL,bove the final accounts. 
50197825,13455858,955885,1,48.00,87032.64,0.00,0.02,N,O,1997-07-22,1997-06-10,1997-08-07,COLLECT COD,AIR,"doggedly along the pending, ironic depos"
50271365,6888391,388404,3,40.00,55162.00,0.02,0.02,A,F,1995-03-10,1995-02-04,1995-04-04,TAKE BACK RETURN,SHIP,uests. blithely final
50254817,9946118,196128,6,36.00,41890.32,0.07,0.02,A,F,1993-02-28,1993-03-14,1993-03-02,DELIVER IN PERSON,REG AIR, the final a
50269249,10957414,457435,1,13.00,19121.31,0.02,0.03,A,F,1992-03-31,1992-02-05,1992-04-04,DELIVER IN PERSON,MAIL,hely final dolphins nag slyly. silently ex
50240674,17908026,408061,2,35.00,36159.55,0.03,0.05,A,F,1995-05-13,1995-05-27,1995-05-18,TAKE BACK RETURN,MAIL,"ly. regular, i"
50199878,15566627,316673,3,44.00,74485.40,0.07,0.06,N,O,1997-06-24,1997-07-30,1997-07-15,COLLECT COD,FOB,ely special packages main
50273413,12355498,105535,4,50.00,77644.00,0.03,0.03,N,O,1998-09-23,1998-07-26,1998-09-30,DELIVER IN PERSON,SHIP,even platelets mold slyly. thin requests us
50256803,13717166,467206,3,13.00,15372.24,0.08,0.00,R,F,1994-09-15,1994-09-14,1994-09-29,TAKE BACK RETURN,TRUCK,deposits are blithely. carefully 
50271233,11957660,957661,6,1.00,1717.07,0.06,0.06,R,F,1994-01-21,1993-11-30,1994-01-24,TAKE BACK RETURN,AIR,requests haggle finally deposits. pending 
50242688,18832123,82142,1,21.00,22137.78,0.07,0.06,N,O,1997-01-26,1996-12-01,1997-02-21,TAKE BACK RETURN,FOB,yly ironic foxes. ironic plate
50201923,7891212,891213,2,36.00,43301.52,0.10,0.01,N,O,1996-01-22,1996-01-27,1996-02-14,TAKE BACK RETURN,REG AIR,e furiously silent deposits cajole
50275520,18890819,640874,4,16.00,28941.92,0.00,0.06,N,O,1998-03-05,1998-05-18,1998-03-31,TAKE BACK RETURN,AIR,es across the slyly unusual accounts slee
50258912,19351428,851467,5,38.00,56181.48,0.09,0.05,R,F,1995-06-01,1995-06-29,1995-06-12,NONE,FOB,are blithely eve
50273286,3136309,136310,1,7.00,9416.05,0.08,0.04,N,O,1997-05-12,1997-04-02,1997-05-15,TAKE BACK RETURN,FOB, accounts across the final reque
50244737,3947051,947052,4,41.00,45012.26,0.01,0.07,A,F,1993-02-23,1993-04-18,1993-03-04,NONE,RAIL, above the furiously regul
50205986,10469799,469800,1,34.00,60121.18,0.00,0.02,R,F,1995-04-28,1995-05-16,1995-05-03,COLLECT COD,REG AIR,ead of the accou
50277478,15266322,766353,4,36.00,46352.16,0.02,0.05,A,F,1992-03-30,1992-04-08,1992-04-14,COLLECT COD,SHIP,y even packages 
50261024,17082193,82194,1,8.00,9394.72,0.06,0.03,N,O,1997-12-17,1998-01-08,1998-01-05,TAKE BACK RETURN,RAIL, detect fluffily spe
50275362,11383542,383543,2,29.00,47124.42,0.09,0.04,R,F,1992-04-09,1992-06-12,1992-04-14,COLLECT COD,FOB,s nag slyly final packag
50246720,16779676,29693,4,13.00,22812.92,0.03,0.04,R,F,1994-08-25,1994-09-21,1994-09-19,DELIVER IN PERSON,FOB,ublate about the packa
50207972,14380122,130165,6,11.00,13215.51,0.06,0.08,N,O,1996-11-21,1996-11-14,1996-12-19,DELIVER IN PERSON,REG AIR,kages cajole re
50279526,17407050,407051,2,9.00,8605.62,0.06,0.02,N,O,1995-08-09,1995-09-01,1995-09-07,DELIVER IN PERSON,MAIL,along the even deposi
50263043,17909921,909922,3,9.00,17370.27,0.01,0.08,N,O,1997-12-28,1997-11-25,1998-01-10,DELIVER IN PERSON,RAIL,. quickly regular deposits wake slyly 
50277349,11060759,560782,7,3.00,5157.60,0.08,0.07,N,O,1998-04-08,1998-05-08,1998-04-30,DELIVER IN PERSON,SHIP,accounts. carefully final package
50248807,11720935,720936,3,34.00,66481.90,0.10,0.03,A,F,1993-01-25,1992-12-30,1993-02-01,DELIVER IN PERSON,SHIP,as wake final theodolites. quickly entic
50210119,5040574,540585,3,42.00,63601.44,0.10,0.05,N,O,1995-11-17,1995-09-29,1995-12-15,COLLECT COD,TRUCK, even foxes. quickly bold accounts around
50281603,942860,692861,4,6.00,11416.92,0.08,0.04,N,O,1998-04-23,1998-04-04,1998-04-25,DELIVER IN PERSON,MAIL,uriously regular requests
50265061,17035321,35322,5,25.00,31386.75,0.10,0.04,A,F,1993-07-24,1993-09-07,1993-08-06,DELIVER IN PERSON,RAIL,le. special dependenc
50279393,16990490,490523,5,14.00,22115.10,0.07,0.06,A,F,1992-05-21,1992-06-19,1992-06-07,NONE,RAIL,x. furiously ironic
50250880,19580827,580828,4,47.00,89621.95,0.00,0.04,A,F,1992-08-12,1992-06-24,1992-08-30,NONE,MAIL,y dogged requests. quickly silent r
50212231,16263172,263173,2,38.00,43105.68,0.06,0.04,R,F,1995-03-14,1995-03-11,1995-03-19,NONE,MAIL,lyly express packages are bli
50283687,6774669,774670,2,26.00,45326.58,0.05,0.07,A,F,1995-02-22,1995-02-07,1995-03-15,DELIVER IN PERSON,TRUCK,kages boost at the quickly u
50267143,16291009,41058,2,46.00,45962.74,0.01,0.04,N,O,1996-01-11,1996-03-30,1996-02-10,DELIVER IN PERSON,TRUCK,ously bold
50281472,750167,168,1,21.00,25559.73,0.04,0.05,N,O,1996-03-01,1996-01-26,1996-03-14,NONE,AIR,es. busily regular decoys sleep. ironic
50252867,11902027,652061,2,14.00,14398.02,0.10,0.00,R,F,1995-02-22,1995-02-02,1995-02-26,NONE,SHIP,ly pending ideas. carefully ironic the
50214275,7453090,953105,2,37.00,38580.64,0.07,0.01,R,F,1992-04-01,1992-04-15,1992-04-05,TAKE BACK RETURN,TRUCK,. evenly even accounts sleep qui
50285729,1096448,346450,3,35.00,50553.65,0.10,0.05,N,O,1996-03-27,1996-04-10,1996-04-07,DELIVER IN PERSON,MAIL,"unts are among the pending ideas. final, r"
50269189,5966485,966486,3,31.00,48086.89,0.06,0.06,A,F,1993-11-24,1993-10-18,1993-12-03,NONE,AIR,uffily. slyl
50283525,3966331,966332,5,48.00,67062.72,0.03,0.03,N,O,1996-11-14,1996-12-07,1996-12-09,NONE,RAIL,y furiously final packages. ironic packag
50254914,1726847,476851,5,29.00,54339.04,0.09,0.04,N,O,1996-08-28,1996-07-26,1996-09-01,COLLECT COD,MAIL,cial ideas cajole blithely bold 
50216291,10392835,642846,7,15.00,28909.80,0.03,0.04,N,O,1997-04-16,1997-05-03,1997-04-17,COLLECT COD,SHIP,ckly regular platelets. fluffily regular in
50287712,13794285,294312,5,15.00,20679.00,0.05,0.01,A,F,1992-08-23,1992-07-27,1992-09-13,TAKE BACK RETURN,AIR,ular requests cajole care
50271200,7574128,74143,2,31.00,37254.25,0.10,0.06,N,O,1998-04-23,1998-06-01,1998-05-17,COLLECT COD,AIR,ly ironic requests affi
50287559,9953866,703894,2,16.00,30709.92,0.08,0.02,N,O,1996-12-25,1997-03-14,1996-12-29,NONE,FOB,ilent ideas boost quick
50256928,1497266,247270,2,6.00,7579.14,0.01,0.04,A,F,1994-09-12,1994-08-16,1994-09-25,TAKE BACK RETURN,TRUCK,final theodo
50218370,16005447,755496,6,7.00,9461.48,0.03,0.00,A,F,1994-12-11,1994-10-13,1995-01-09,NONE,TRUCK,ly across the instructions. al
50289734,10418641,168672,4,15.00,23386.80,0.01,0.04,N,O,1997-09-16,1997-07-16,1997-10-05,DELIVER IN PERSON,MAIL,endencies. fluffily regular pack
50273250,6013503,763522,3,3.00,4248.60,0.10,0.01,R,F,1995-04-12,1995-05-14,1995-04-21,DELIVER IN PERSON,MAIL,lar deposits. deposits wake! slyl
50289575,12894234,894235,4,24.00,29462.16,0.06,0.01,N,O,1997-06-17,1997-06-01,1997-07-16,TAKE BACK RETURN,FOB,y despite the furiously re
50259009,19610033,610034,1,29.00,27319.45,0.00,0.07,N,O,1995-09-23,1995-07-20,1995-10-06,DELIVER IN PERSON,TRUCK,ers about the f
50220423,584366,584367,1,48.00,69616.32,0.00,0.07,R,F,1994-06-05,1994-08-02,1994-06-14,NONE,TRUCK,tegrate. quickly final pin
50291846,5043223,293229,4,1.00,1165.97,0.00,0.07,A,F,1994-11-28,1994-11-20,1994-12-10,COLLECT COD,REG AIR,ckages slee
50277317,10853940,603971,1,1.00,1893.40,0.03,0.05,N,O,1998-02-27,1998-02-27,1998-03-16,COLLECT COD,REG AIR,ronic instructions. furiously 
50291717,3436568,436569,4,30.00,45131.70,0.00,0.08,R,F,1993-02-27,1993-03-29,1993-03-07,TAKE BACK RETURN,RAIL,ges. regular deposits along the 
50261094,18444266,194321,2,16.00,19349.44,0.04,0.05,A,F,1992-12-04,1992-11-12,1992-12-13,TAKE BACK RETURN,TRUCK, nag furiously. final deposits detect c
50222435,6640505,890512,2,42.00,60697.14,0.06,0.07,N,O,1997-10-24,1997-09-14,1997-10-27,COLLECT COD,REG AIR,haggle carefully. always even ideas along 
50193799,8809373,809374,3,40.00,51277.20,0.10,0.04,R,F,1994-05-05,1994-05-28,1994-05-11,TAKE BACK RETURN,REG AIR,c packages use ag
50279334,2621881,871884,3,25.00,45068.75,0.10,0.05,R,F,1994-08-09,1994-06-26,1994-09-03,NONE,AIR,riously ironic d
50193671,2805938,305943,4,18.00,33188.22,0.02,0.01,A,F,1994-12-16,1994-12-09,1994-12-20,NONE,MAIL,totes along the regular platelet
50263140,15545704,795720,3,45.00,78701.85,0.02,0.07,N,O,1996-03-25,1996-02-11,1996-04-08,TAKE BACK RETURN,FOB,sual realms mold iron
50224451,14072731,822774,3,4.00,6812.12,0.08,0.05,N,O,1996-12-18,1996-11-08,1997-01-17,TAKE BACK RETURN,REG AIR,eposits haggle. furiously ironic requests n
50195810,16202250,202251,7,3.00,3454.32,0.10,0.00,R,F,1993-12-23,1993-12-16,1993-12-24,COLLECT COD,AIR,ithely slyly regular packages. qui
50281412,15301036,301037,5,14.00,14507.78,0.02,0.01,A,F,1994-06-15,1994-08-18,1994-07-07,NONE,AIR, across the sly
50195681,12613935,363972,4,24.00,44359.20,0.02,0.02,A,F,1992-04-13,1992-05-22,1992-04-21,NONE,MAIL,"pending, ironic d"
50265186,19131164,881222,1,12.00,14330.52,0.04,0.00,N,O,1998-05-23,1998-04-11,1998-06-15,TAKE BACK RETURN,TRUCK,"thely even theodolites. bold, iron"
50226469,1871150,871151,2,45.00,50447.70,0.09,0.02,N,O,1997-05-03,1997-06-14,1997-05-11,TAKE BACK RETURN,SHIP,s according
50197861,187816,687817,2,22.00,41883.82,0.08,0.03,A,F,1992-12-30,1992-12-24,1993-01-27,DELIVER IN PERSON,SHIP,ully ironic decoys cajole slyl
50283491,5222219,222220,2,1.00,1140.95,0.04,0.04,N,O,1995-07-01,1995-07-25,1995-07-17,NONE,FOB,uriously ironic ideas wake slyly pending f
50199808,7583612,333634,7,7.00,11866.68,0.03,0.00,N,O,1997-10-27,1997-12-05,1997-11-09,TAKE BACK RETURN,RAIL,he blithely regular ideas sleep blithely ab
50267237,5924172,674188,3,2.00,2391.76,0.04,0.02,R,F,1995-02-23,1995-03-13,1995-03-15,NONE,MAIL,ions run carefully 
50228449,12303496,53533,1,21.00,31476.48,0.03,0.05,R,F,1994-10-20,1994-10-04,1994-10-30,TAKE BACK RETURN,TRUCK,c accounts must wake
50199936,15955559,955560,3,23.00,37116.48,0.00,0.06,N,O,1996-06-10,1996-05-23,1996-06-17,TAKE BACK RETURN,TRUCK,fluffily ironic accounts. quic
50285540,17225456,975508,4,37.00,51081.83,0.08,0.03,A,F,1995-04-18,1995-04-06,1995-04-19,TAKE BACK RETURN,AIR,yly final courts haggle ruthlessly package
50201825,7002564,752586,1,34.00,49851.14,0.00,0.02,A,F,1992-05-13,1992-07-04,1992-05-27,DELIVER IN PERSON,MAIL,ments. blithely unusual platelets boost am
50269284,14436949,186992,5,24.00,45245.28,0.02,0.04,R,F,1992-12-14,1992-12-19,1993-01-03,DELIVER IN PERSON,SHIP,side of the fluffily final de
50230500,6987162,487175,2,31.00,38713.42,0.08,0.04,N,O,1998-04-22,1998-02-05,1998-05-15,DELIVER IN PERSON,SHIP,ly bold packages. eve
50206020,14478644,478645,4,24.00,38926.08,0.02,0.08,R,F,1994-05-12,1994-06-17,1994-05-19,TAKE BACK RETURN,TRUCK,. tithes breach c
50287523,516610,516611,3,46.00,74823.14,0.02,0.07,N,O,1997-03-04,1997-04-21,1997-03-18,DELIVER IN PERSON,AIR,"odolites. regular, pending deposits caj"
50203875,19229495,229496,3,35.00,49823.55,0.00,0.04,A,F,1993-10-31,1993-10-04,1993-11-14,NONE,REG AIR,unts use carefully pending requests. 
50271271,7214143,714158,1,14.00,14794.92,0.07,0.08,R,F,1993-01-10,1992-11-10,1993-02-05,DELIVER IN PERSON,AIR,he fluffily daring accounts cajole 
50232576,9670486,920496,3,31.00,45136.00,0.08,0.03,A,F,1993-09-18,1993-10-07,1993-09-28,COLLECT COD,MAIL,nically around the ironic
50208033,19920086,670144,4,13.00,14366.17,0.04,0.08,R,F,1995-01-29,1994-12-18,1995-02-20,COLLECT COD,RAIL,s. furiously pendin
50289540,456992,706993,1,33.00,64316.01,0.07,0.05,N,O,1996-04-26,1996-06-09,1996-05-06,DELIVER IN PERSON,AIR,efully ironic dep
50205889,14265452,15495,1,29.00,41085.46,0.07,0.05,N,O,1998-02-22,1998-05-13,1998-03-20,DELIVER IN PERSON,MAIL,en platelets.
50273345,2613637,613638,2,15.00,23257.50,0.05,0.00,N,O,1998-02-05,1998-03-22,1998-02-10,TAKE BACK RETURN,REG AIR,ly regular acco
50234592,6524652,24665,5,8.00,13410.64,0.02,0.04,R,F,1994-10-24,1994-08-18,1994-10-27,TAKE BACK RETURN,REG AIR,blithely atop the
50210176,16515604,515605,6,28.00,45325.84,0.06,0.07,A,F,1994-12-21,1995-01-18,1994-12-23,NONE,MAIL,refully regular ideas. slyly regular foxe
50291682,18603624,853643,2,46.00,70227.74,0.04,0.05,R,F,1992-08-04,1992-09-13,1992-08-13,COLLECT COD,FOB,"ending, regular requ"
50207906,15098269,98270,1,4.00,5066.04,0.01,0.04,R,F,1994-04-14,1994-03-15,1994-05-05,DELIVER IN PERSON,TRUCK,ong the pendi
50275399,6654344,404363,4,18.00,23364.18,0.08,0.05,N,O,1996-07-30,1996-07-08,1996-08-10,COLLECT COD,TRUCK,ithely special multipliers. deposits snoo
50236642,16655244,905261,2,14.00,16777.74,0.01,0.05,A,F,1994-10-31,1994-09-03,1994-11-23,TAKE BACK RETURN,SHIP,permanently final dolphins cajole fl
50212290,10316699,66730,3,31.00,53170.58,0.01,0.02,N,O,1996-06-06,1996-05-17,1996-06-11,NONE,REG AIR,"bove the express, e"
50193635,1838283,338286,2,16.00,19539.04,0.04,0.07,N,O,1997-12-11,1997-11-02,1997-12-24,DELIVER IN PERSON,FOB,ake slyly: slyl
50210020,11134220,884254,6,30.00,37610.10,0.08,0.00,N,O,1996-06-18,1996-07-03,1996-07-09,COLLECT COD,RAIL, the carefully special hockey 
50277408,5124768,624779,5,35.00,62737.85,0.06,0.01,R,F,1993-12-02,1993-10-05,1993-12-29,TAKE BACK RETURN,AIR,ggle among the furiously even 
50238630,1941811,691815,2,31.00,57434.32,0.07,0.07,A,F,1993-11-07,1993-10-06,1993-12-01,DELIVER IN PERSON,TRUCK,"ve the sly, ironic dolphins. final packag"
50214307,2596945,346952,4,14.00,28585.48,0.01,0.00,A,F,1992-06-28,1992-05-19,1992-07-26,TAKE BACK RETURN,MAIL,oxes. slyly final packages boost flu
50195619,19644557,894577,2,23.00,34513.11,0.04,0.08,R,F,1995-03-11,1995-01-19,1995-03-14,DELIVER IN PERSON,RAIL,blithely. furiously pending instructions sl
50212134,10687211,937222,1,20.00,23953.60,0.09,0.05,N,O,1997-01-22,1996-11-18,1997-02-03,DELIVER IN PERSON,MAIL,ts. regular foxes affix dog
50279427,8264305,514314,4,13.00,16495.57,0.00,0.01,A,F,1992-05-04,1992-03-06,1992-05-24,DELIVER IN PERSON,RAIL, stealthy asymptotes are slyly! fi
50240709,541109,541110,4,38.00,43703.04,0.01,0.06,N,O,1996-02-26,1996-01-21,1996-03-06,DELIVER IN PERSON,SHIP,ole slyly even instructions
50216327,2720348,470355,1,1.00,1368.21,0.04,0.02,A,F,1993-01-01,1992-12-13,1993-01-22,DELIVER IN PERSON,MAIL,ges according to the slyly re
50197666,25697,25698,6,35.00,56794.15,0.00,0.05,R,F,1993-07-25,1993-06-28,1993-08-14,COLLECT COD,FOB,"inal, express packages wake blithely u"
50214180,8304603,304604,6,1.00,1607.19,0.03,0.02,R,F,1993-01-01,1993-01-21,1993-01-10,NONE,TRUCK,", silent deposit"
50281508,14071473,71474,2,48.00,69300.96,0.00,0.08,R,F,1992-09-25,1992-10-13,1992-10-05,TAKE BACK RETURN,MAIL, slyly carefully regular ideas. car
50242720,5480585,480586,3,24.00,37567.44,0.02,0.08,A,F,1994-02-14,1993-12-18,1994-02-25,TAKE BACK RETURN,FOB,y regular pint
50218433,9289377,789396,4,15.00,20488.65,0.03,0.04,R,F,1993-09-23,1993-09-16,1993-10-01,COLLECT COD,REG AIR,slyly. quickly ironi
50199751,10744109,994120,5,19.00,21898.83,0.00,0.06,A,F,1992-12-28,1993-02-08,1992-12-29,TAKE BACK RETURN,FOB, furiously pending p
50216197,10131593,631614,3,25.00,40602.25,0.10,0.05,N,O,1997-04-14,1997-03-21,1997-05-12,NONE,FOB,uses sleep blithely 
50283588,5413763,913774,5,41.00,68736.09,0.08,0.05,N,O,1996-12-05,1996-11-06,1996-12-22,NONE,AIR, affix. accounts against the ex
50244774,2757188,7191,1,35.00,43576.75,0.00,0.07,N,O,1998-03-03,1998-03-03,1998-03-17,NONE,MAIL,usual platelets
50220483,2765543,765544,3,3.00,4825.23,0.05,0.00,N,O,1995-07-30,1995-06-09,1995-07-31,NONE,AIR,s boost quickly. blithely perman
50201764,8359270,359271,4,37.00,49167.82,0.06,0.00,R,F,1994-08-20,1994-08-29,1994-09-09,DELIVER IN PERSON,MAIL,y against the 
50218275,17284711,784746,5,41.00,69488.85,0.10,0.07,R,F,1994-10-10,1994-12-26,1994-10-22,TAKE BACK RETURN,TRUCK,y toward the blithely silent package
50285635,11324534,324535,6,13.00,20253.61,0.05,0.08,N,O,1997-09-04,1997-08-20,1997-09-06,NONE,REG AIR,riously express excuses integrate above 
50246757,6289358,789371,3,41.00,55228.64,0.00,0.01,A,F,1994-08-29,1994-11-11,1994-09-07,DELIVER IN PERSON,TRUCK,nal instructions. ideas affix furiously
50222469,8616037,866046,5,17.00,16194.20,0.03,0.00,A,F,1995-02-06,1995-03-09,1995-02-12,NONE,RAIL,gle furiously above the s
50203840,8249899,249900,2,34.00,62848.32,0.01,0.05,A,F,1994-10-18,1994-11-13,1994-10-22,DELIVER IN PERSON,TRUCK,s nag carefully. ironic pinto beans are
50220327,11321371,71405,1,12.00,16701.72,0.00,0.00,R,F,1992-05-30,1992-03-14,1992-06-16,TAKE BACK RETURN,FOB,yly furiously regular instru
50287618,4671917,671918,1,4.00,7554.72,0.08,0.08,A,F,1992-03-27,1992-04-15,1992-04-21,COLLECT COD,TRUCK,nally regular sauternes. careful
50250915,6499583,749590,4,50.00,79113.00,0.03,0.04,A,F,1995-02-28,1995-03-17,1995-03-25,NONE,SHIP,lithely instructions. fin
50224487,15325225,575241,2,39.00,48728.94,0.03,0.01,A,F,1994-07-19,1994-07-31,1994-07-27,NONE,AIR,ests integrat
50205827,9357668,107696,4,18.00,31053.60,0.01,0.03,A,F,1993-06-24,1993-06-28,1993-07-17,DELIVER IN PERSON,AIR, blithely final dep
50222342,2720862,220867,1,30.00,56481.90,0.05,0.07,N,O,1998-01-02,1998-02-06,1998-01-23,NONE,TRUCK, wake carefully a
50291776,12189325,689350,3,45.00,63617.40,0.04,0.04,N,O,1995-09-17,1995-07-24,1995-10-03,NONE,RAIL,uffily express deposits a
50252903,7435506,935521,6,23.00,33145.99,0.01,0.04,N,O,1998-02-22,1998-03-14,1998-03-13,COLLECT COD,MAIL,s silent dependencies are slyly. 
50226530,4210806,960819,1,45.00,77246.55,0.08,0.04,N,O,1998-04-06,1998-02-28,1998-04-20,NONE,TRUCK,nts. accounts use slyly. bold dep
50207872,2162111,662116,2,20.00,23460.20,0.01,0.00,N,O,1996-12-17,1996-12-26,1997-01-13,COLLECT COD,SHIP,ly. quickly ironic excuses grow sly
50224355,17373986,874021,2,35.00,72069.20,0.10,0.04,R,F,1993-01-24,1993-02-01,1993-02-10,NONE,MAIL, deposits. regular de
50193730,875891,125892,4,16.00,29869.60,0.03,0.06,N,O,1995-09-10,1995-10-26,1995-09-17,COLLECT COD,MAIL,ests. finally even braids accordi
50254947,13290648,290649,3,39.00,63881.22,0.08,0.02,R,F,1994-01-24,1994-02-09,1994-01-30,COLLECT COD,MAIL,usly. quickly express pinto beans alongsid
50228487,3144131,894141,1,43.00,50524.14,0.04,0.02,A,F,1994-08-04,1994-07-17,1994-09-02,COLLECT COD,FOB,ages sleep quickly.
50209959,13166854,166855,2,3.00,5760.60,0.02,0.04,A,F,1992-02-22,1992-04-21,1992-02-24,NONE,TRUCK,"ously. final, silent de"
50226375,3891808,891809,4,11.00,19795.71,0.08,0.04,R,F,1992-04-11,1992-04-11,1992-05-03,COLLECT COD,REG AIR, sleep care
50195714,2798797,798798,4,26.00,49287.16,0.07,0.05,R,F,1993-02-09,1992-12-16,1993-02-22,DELIVER IN PERSON,MAIL,ly special accounts upo
50256964,6306093,806106,4,33.00,36259.74,0.00,0.08,N,O,1996-04-25,1996-03-20,1996-05-11,TAKE BACK RETURN,RAIL,n pinto beans above the ironic pinto bea
50230534,6720553,720554,3,28.00,44050.16,0.09,0.08,R,F,1993-11-11,1993-12-29,1993-11-19,COLLECT COD,SHIP,sts boost slyly blith
50212099,8065411,565428,3,44.00,60544.44,0.02,0.02,N,O,1995-10-25,1995-11-03,1995-10-28,COLLECT COD,REG AIR,ts cajole furiously abo
50228354,309800,309801,4,24.00,43434.96,0.05,0.03,R,F,1993-03-21,1993-03-04,1993-04-10,NONE,FOB,riously ironic request
50197764,6951636,201643,6,21.00,35433.09,0.04,0.00,N,O,1998-09-24,1998-08-25,1998-09-25,TAKE BACK RETURN,RAIL,"y. regular, special p"
50259045,9774800,774801,3,42.00,78721.44,0.09,0.04,N,O,1997-04-25,1997-06-12,1997-05-05,COLLECT COD,FOB,y packages
50232609,1042449,792453,1,43.00,59829.77,0.07,0.06,A,F,1993-03-15,1992-12-25,1993-04-10,NONE,FOB,requests nag against the 
50214147,14810124,60139,1,23.00,23767.74,0.03,0.03,N,O,1998-03-10,1998-03-25,1998-03-12,TAKE BACK RETURN,TRUCK,es. carefully final requests hang sly
50230402,12614379,364416,1,5.00,6463.70,0.07,0.06,A,F,1994-03-15,1994-04-10,1994-04-10,NONE,MAIL, quickly above the blithely bold deposits.
50199844,19516914,516915,2,36.00,69477.84,0.06,0.00,A,F,1992-10-06,1992-10-05,1992-10-22,TAKE BACK RETURN,REG AIR,carefully slyly perman
50261152,16859725,109742,3,46.00,77458.48,0.07,0.03,A,F,1993-05-30,1993-03-27,1993-06-23,NONE,RAIL,tegrate since the carefully special a
50234627,12651318,901331,1,13.00,16492.84,0.07,0.08,A,F,1994-03-12,1994-02-22,1994-04-05,COLLECT COD,RAIL,e carefully above th
50216161,19909936,659994,4,4.00,7779.76,0.05,0.05,R,F,1993-04-03,1993-04-04,1993-05-03,NONE,RAIL,"t, ironic packages boost. regular"
50232482,8307393,307394,1,49.00,68599.02,0.00,0.03,R,F,1993-07-22,1993-06-05,1993-08-11,TAKE BACK RETURN,TRUCK,r the carefully ironic dependencies cajo
50201862,17146778,896830,3,16.00,29182.72,0.05,0.08,R,F,1995-04-06,1995-06-19,1995-04-09,NONE,SHIP,w requests c
50263175,6782791,282804,3,40.00,74938.40,0.06,0.08,N,O,1998-03-16,1998-02-24,1998-04-11,COLLECT COD,RAIL,arefully regular deposits. regu
